Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,4,0,1,0,0,1,2,1,2,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,1,0,0,0,0,0,0,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,1,0,1,1,0,0,0,0,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,1,0,0,0,1,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,1,0,1,1,3,0,1,0,
2025,11,Guanajuato,11011,Cortazar,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,1,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,1,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,0,0,0,0,0,0,1,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,4,1,1,1,1,0,1,1,1,0,0,
2025,11,Guanajuato,11012,Cuerámaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,1,0,0,0,1,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,0,0,1,0,0,0,0,0,
2025,11,Guanajuato,11013,Doctor Mora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,4,2,2,5,1,3,1,2,1,3,1,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,0,1,1,0,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,1,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,8,6,1,3,3,0,2,1,2,3,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,1,0,0,5,0,2,1,4,5,
2025,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,7,2,0,1,3,2,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,0,0,0,2,0,1,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,3,0,0,0,0,1,0,1,0,0,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,0,0,2,0,0,0,1,1,0,
2025,11,Guanajuato,11015,Guanajuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,0,1,0,0,1,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,1,0,0,2,0,0,0,0,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,0,0,0,0,1,0,1,0,
2025,11,Guanajuato,11016,Huanímaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,12,18,18,6,8,10,6,25,17,17,33,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,2,0,2,1,0,1,0,0,0,0,0,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,6,7,7,2,1,2,0,0,3,1,1,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,4,13,10,6,6,5,5,12,6,11,7,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,15,12,9,7,6,11,11,7,6,14,6,
2025,11,Guanajuato,11017,Irapuato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,1,6,3,2,2,0,0,0,0,2,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,3,1,1,0,0,0,1,0,1,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,0,0,1,0,0,1,1,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,0,2,0,0,0,0,0,0,
2025,11,Guanajuato,11018,Jaral del Progreso,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,0,1,2,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,1,0,0,1,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,1,1,0,0,0,1,0,0,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,3,2,0,0,0,1,0,0,
2025,11,Guanajuato,11019,Jerécuaro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,29,56,25,22,34,23,17,29,26,29,27,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,2,0,0,2,0,1,1,0,0,0,0,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,18,14,15,7,3,2,5,1,1,2,2,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,6,2,2,2,0,2,5,2,1,3,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,3,5,7,7,2,1,3,2,3,5,6,
2025,11,Guanajuato,11020,León,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,1,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,0,0,0,0,0,0,0,1,
2025,11,Guanajuato,11021,Moroleón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,1,0,0,1,1,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,1,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,1,0,0,0,1,1,0,1,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,1,0,0,0,
2025,11,Guanajuato,11022,Ocampo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,5,6,2,4,4,2,8,4,8,5,7,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,2,0,1,0,0,0,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,2,2,0,3,0,0,0,1,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,5,1,7,1,6,3,3,2,3,2,2,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,2,0,1,1,3,2,1,2,4,1,
2025,11,Guanajuato,11023,Pénjamo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,2,1,0,1,0,0,1,1,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,0,1,1,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,2,0,0,0,0,1,0,0,0,0,0,
2025,11,Guanajuato,11024,Pueblo Nuevo,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,4,0,2,1,1,1,3,1,2,4,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,2,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,2,0,0,1,0,0,0,2,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11025,Purísima del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,1,0,0,1,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,1,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,1,0,0,0,1,0,0,1,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,0,0,1,0,1,0,0,0,0,0,
2025,11,Guanajuato,11026,Romita,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,21,18,22,13,7,10,13,10,11,10,15,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,0,0,1,0,0,0,0,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,7,8,6,0,1,1,1,2,2,1,2,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,5,2,6,4,3,0,4,3,1,0,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,3,5,4,4,5,7,6,7,4,4,3,
2025,11,Guanajuato,11027,Salamanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,11,6,10,4,4,1,7,2,2,2,4,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,1,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,1,3,1,0,1,1,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,4,1,1,2,0,0,1,1,1,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,1,1,3,2,0,1,1,1,1,
2025,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,0,0,0,1,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,1,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,
2025,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,1,0,0,0,1,0,0,1,2,
